,key_5hex_1h,hex_id_5hex,timestamp,electric_C2G,n_electric_C2G,electric_DN,n_electric_DN,total_avail
584,851f1d4bfffffff_2017-03-13 08:00:00,851f1d4bfffffff,2017-03-13 08:00:00,0.0,362.0,42.0,334.0,738.0
585,851f1d4bfffffff_2017-03-13 09:00:00,851f1d4bfffffff,2017-03-13 09:00:00,0.0,452.0,49.0,433.0,934.0
586,851f1d4bfffffff_2017-03-13 10:00:00,851f1d4bfffffff,2017-03-13 10:00:00,0.0,470.0,45.0,471.0,986.0
587,851f1d4bfffffff_2017-03-13 11:00:00,851f1d4bfffffff,2017-03-13 11:00:00,0.0,475.0,44.0,483.0,1002.0
588,851f1d4bfffffff_2017-03-13 12:00:00,851f1d4bfffffff,2017-03-13 12:00:00,0.0,486.0,49.0,476.0,1011.0
589,851f1d4bfffffff_2017-03-13 13:00:00,851f1d4bfffffff,2017-03-13 13:00:00,0.0,489.0,49.0,480.0,1018.0
590,851f1d4bfffffff_2017-03-13 14:00:00,851f1d4bfffffff,2017-03-13 14:00:00,0.0,468.0,42.0,457.0,967.0
591,851f1d4bfffffff_2017-03-13 15:00:00,851f1d4bfffffff,2017-03-13 15:00:00,0.0,431.0,38.0,464.0,933.0
592,851f1d4bfffffff_2017-03-13 16:00:00,851f1d4bfffffff,2017-03-13 16:00:00,0.0,395.0,35.0,414.0,844.0
593,851f1d4bfffffff_2017-03-13 17:00:00,851f1d4bfffffff,2017-03-13 17:00:00,0.0,329.0,30.0,351.0,710.0
594,851f1d4bfffffff_2017-03-13 18:00:00,851f1d4bfffffff,2017-03-13 18:00:00,0.0,284.0,23.0,300.0,607.0
595,851f1d4bfffffff_2017-03-13 19:00:00,851f1d4bfffffff,2017-03-13 19:00:00,0.0,351.0,35.0,325.0,711.0
596,851f1d4bfffffff_2017-03-13 20:00:00,851f1d4bfffffff,2017-03-13 20:00:00,0.0,332.0,0.0,0.0,332.0
597,851f1d4bfffffff_2017-03-13 21:00:00,851f1d4bfffffff,2017-03-13 21:00:00,0.0,338.0,0.0,0.0,338.0
598,851f1d4bfffffff_2017-03-13 22:00:00,851f1d4bfffffff,2017-03-13 22:00:00,0.0,360.0,20.0,300.0,680.0
599,851f1d4bfffffff_2017-03-13 23:00:00,851f1d4bfffffff,2017-03-13 23:00:00,0.0,384.0,27.0,366.0,777.0
600,851f1d4bfffffff_2017-03-14 00:00:00,851f1d4bfffffff,2017-03-14 00:00:00,0.0,397.0,28.0,389.0,814.0
601,851f1d4bfffffff_2017-03-14 01:00:00,851f1d4bfffffff,2017-03-14 01:00:00,0.0,410.0,30.0,399.0,839.0
602,851f1d4bfffffff_2017-03-14 02:00:00,851f1d4bfffffff,2017-03-14 02:00:00,0.0,415.0,31.0,400.0,846.0
603,851f1d4bfffffff_2017-03-14 03:00:00,851f1d4bfffffff,2017-03-14 03:00:00,0.0,429.0,31.0,403.0,863.0
604,851f1d4bfffffff_2017-03-14 04:00:00,851f1d4bfffffff,2017-03-14 04:00:00,0.0,429.0,34.0,409.0,872.0
605,851f1d4bfffffff_2017-03-14 05:00:00,851f1d4bfffffff,2017-03-14 05:00:00,0.0,427.0,42.0,413.0,882.0
606,851f1d4bfffffff_2017-03-14 06:00:00,851f1d4bfffffff,2017-03-14 06:00:00,0.0,400.0,40.0,405.0,845.0
607,851f1d4bfffffff_2017-03-14 07:00:00,851f1d4bfffffff,2017-03-14 07:00:00,0.0,345.0,38.0,349.0,732.0
608,851f1d4bfffffff_2017-03-14 08:00:00,851f1d4bfffffff,2017-03-14 08:00:00,0.0,365.0,37.0,367.0,769.0
609,851f1d4bfffffff_2017-03-14 09:00:00,851f1d4bfffffff,2017-03-14 09:00:00,0.0,437.0,41.0,419.0,897.0
610,851f1d4bfffffff_2017-03-14 10:00:00,851f1d4bfffffff,2017-03-14 10:00:00,0.0,449.0,42.0,474.0,965.0
611,851f1d4bfffffff_2017-03-14 11:00:00,851f1d4bfffffff,2017-03-14 11:00:00,0.0,471.0,55.0,469.0,995.0
612,851f1d4bfffffff_2017-03-14 12:00:00,851f1d4bfffffff,2017-03-14 12:00:00,0.0,460.0,46.0,455.0,961.0
613,851f1d4bfffffff_2017-03-14 13:00:00,851f1d4bfffffff,2017-03-14 13:00:00,0.0,445.0,48.0,448.0,941.0
614,851f1d4bfffffff_2017-03-14 14:00:00,851f1d4bfffffff,2017-03-14 14:00:00,0.0,416.0,43.0,438.0,897.0
615,851f1d4bfffffff_2017-03-14 15:00:00,851f1d4bfffffff,2017-03-14 15:00:00,0.0,401.0,46.0,427.0,874.0
616,851f1d4bfffffff_2017-03-14 16:00:00,851f1d4bfffffff,2017-03-14 16:00:00,0.0,364.0,39.0,417.0,820.0
617,851f1d4bfffffff_2017-03-14 17:00:00,851f1d4bfffffff,2017-03-14 17:00:00,0.0,309.0,41.0,353.0,703.0
618,851f1d4bfffffff_2017-03-14 18:00:00,851f1d4bfffffff,2017-03-14 18:00:00,0.0,285.0,31.0,310.0,626.0
619,851f1d4bfffffff_2017-03-14 19:00:00,851f1d4bfffffff,2017-03-14 19:00:00,0.0,305.0,27.0,312.0,644.0
620,851f1d4bfffffff_2017-03-14 20:00:00,851f1d4bfffffff,2017-03-14 20:00:00,0.0,349.0,30.0,355.0,734.0
621,851f1d4bfffffff_2017-03-14 21:00:00,851f1d4bfffffff,2017-03-14 21:00:00,0.0,349.0,25.0,350.0,724.0
622,851f1d4bfffffff_2017-03-14 22:00:00,851f1d4bfffffff,2017-03-14 22:00:00,0.0,348.0,28.0,376.0,752.0
623,851f1d4bfffffff_2017-03-14 23:00:00,851f1d4bfffffff,2017-03-14 23:00:00,0.0,382.0,26.0,383.0,791.0
624,851f1d4bfffffff_2017-03-15 00:00:00,851f1d4bfffffff,2017-03-15 00:00:00,0.0,408.0,31.0,385.0,824.0
625,851f1d4bfffffff_2017-03-15 01:00:00,851f1d4bfffffff,2017-03-15 01:00:00,0.0,434.0,32.0,394.0,860.0
626,851f1d4bfffffff_2017-03-15 02:00:00,851f1d4bfffffff,2017-03-15 02:00:00,0.0,437.0,34.0,394.0,865.0
627,851f1d4bfffffff_2017-03-15 03:00:00,851f1d4bfffffff,2017-03-15 03:00:00,0.0,436.0,35.0,392.0,863.0
628,851f1d4bfffffff_2017-03-15 04:00:00,851f1d4bfffffff,2017-03-15 04:00:00,0.0,427.0,40.0,391.0,858.0
629,851f1d4bfffffff_2017-03-15 05:00:00,851f1d4bfffffff,2017-03-15 05:00:00,0.0,429.0,44.0,389.0,862.0
630,851f1d4bfffffff_2017-03-15 06:00:00,851f1d4bfffffff,2017-03-15 06:00:00,0.0,390.0,41.0,381.0,812.0
631,851f1d4bfffffff_2017-03-15 07:00:00,851f1d4bfffffff,2017-03-15 07:00:00,0.0,353.0,34.0,319.0,706.0
632,851f1d4bfffffff_2017-03-15 08:00:00,851f1d4bfffffff,2017-03-15 08:00:00,0.0,339.0,35.0,326.0,700.0
633,851f1d4bfffffff_2017-03-15 09:00:00,851f1d4bfffffff,2017-03-15 09:00:00,0.0,409.0,43.0,366.0,818.0
634,851f1d4bfffffff_2017-03-15 10:00:00,851f1d4bfffffff,2017-03-15 10:00:00,0.0,433.0,57.0,410.0,900.0
635,851f1d4bfffffff_2017-03-15 11:00:00,851f1d4bfffffff,2017-03-15 11:00:00,0.0,439.0,57.0,436.0,932.0
636,851f1d4bfffffff_2017-03-15 12:00:00,851f1d4bfffffff,2017-03-15 12:00:00,0.0,419.0,56.0,454.0,929.0
637,851f1d4bfffffff_2017-03-15 13:00:00,851f1d4bfffffff,2017-03-15 13:00:00,0.0,417.0,53.0,417.0,887.0
638,851f1d4bfffffff_2017-03-15 14:00:00,851f1d4bfffffff,2017-03-15 14:00:00,0.0,385.0,54.0,402.0,841.0
639,851f1d4bfffffff_2017-03-15 15:00:00,851f1d4bfffffff,2017-03-15 15:00:00,0.0,366.0,52.0,403.0,821.0
640,851f1d4bfffffff_2017-03-15 16:00:00,851f1d4bfffffff,2017-03-15 16:00:00,0.0,361.0,42.0,388.0,791.0
641,851f1d4bfffffff_2017-03-15 17:00:00,851f1d4bfffffff,2017-03-15 17:00:00,0.0,307.0,35.0,335.0,677.0
642,851f1d4bfffffff_2017-03-15 18:00:00,851f1d4bfffffff,2017-03-15 18:00:00,0.0,248.0,26.0,264.0,538.0
643,851f1d4bfffffff_2017-03-15 19:00:00,851f1d4bfffffff,2017-03-15 19:00:00,0.0,289.0,31.0,255.0,575.0
644,851f1d4bfffffff_2017-03-15 20:00:00,851f1d4bfffffff,2017-03-15 20:00:00,0.0,324.0,26.0,269.0,619.0
645,851f1d4bfffffff_2017-03-15 21:00:00,851f1d4bfffffff,2017-03-15 21:00:00,0.0,340.0,24.0,295.0,659.0
646,851f1d4bfffffff_2017-03-15 22:00:00,851f1d4bfffffff,2017-03-15 22:00:00,0.0,353.0,26.0,310.0,689.0
647,851f1d4bfffffff_2017-03-15 23:00:00,851f1d4bfffffff,2017-03-15 23:00:00,0.0,387.0,24.0,337.0,748.0
648,851f1d4bfffffff_2017-03-16 00:00:00,851f1d4bfffffff,2017-03-16 00:00:00,0.0,404.0,27.0,343.0,774.0
649,851f1d4bfffffff_2017-03-16 01:00:00,851f1d4bfffffff,2017-03-16 01:00:00,0.0,422.0,26.0,338.0,786.0
650,851f1d4bfffffff_2017-03-16 02:00:00,851f1d4bfffffff,2017-03-16 02:00:00,0.0,421.0,28.0,348.0,797.0
651,851f1d4bfffffff_2017-03-16 03:00:00,851f1d4bfffffff,2017-03-16 03:00:00,0.0,417.0,27.0,357.0,801.0
652,851f1d4bfffffff_2017-03-16 04:00:00,851f1d4bfffffff,2017-03-16 04:00:00,0.0,410.0,30.0,346.0,786.0
653,851f1d4bfffffff_2017-03-16 05:00:00,851f1d4bfffffff,2017-03-16 05:00:00,0.0,426.0,33.0,348.0,807.0
654,851f1d4bfffffff_2017-03-16 06:00:00,851f1d4bfffffff,2017-03-16 06:00:00,0.0,398.0,35.0,341.0,774.0
655,851f1d4bfffffff_2017-03-16 07:00:00,851f1d4bfffffff,2017-03-16 07:00:00,0.0,359.0,33.0,316.0,708.0
656,851f1d4bfffffff_2017-03-16 08:00:00,851f1d4bfffffff,2017-03-16 08:00:00,0.0,370.0,31.0,324.0,725.0
657,851f1d4bfffffff_2017-03-16 09:00:00,851f1d4bfffffff,2017-03-16 09:00:00,0.0,437.0,38.0,390.0,865.0
658,851f1d4bfffffff_2017-03-16 10:00:00,851f1d4bfffffff,2017-03-16 10:00:00,0.0,472.0,39.0,424.0,935.0
659,851f1d4bfffffff_2017-03-16 11:00:00,851f1d4bfffffff,2017-03-16 11:00:00,0.0,459.0,41.0,415.0,915.0
660,851f1d4bfffffff_2017-03-16 12:00:00,851f1d4bfffffff,2017-03-16 12:00:00,0.0,440.0,48.0,382.0,870.0
661,851f1d4bfffffff_2017-03-16 13:00:00,851f1d4bfffffff,2017-03-16 13:00:00,0.0,449.0,38.0,410.0,897.0
662,851f1d4bfffffff_2017-03-16 14:00:00,851f1d4bfffffff,2017-03-16 14:00:00,0.0,443.0,35.0,400.0,878.0
663,851f1d4bfffffff_2017-03-16 15:00:00,851f1d4bfffffff,2017-03-16 15:00:00,0.0,399.0,30.0,373.0,802.0
664,851f1d4bfffffff_2017-03-16 16:00:00,851f1d4bfffffff,2017-03-16 16:00:00,0.0,343.0,31.0,353.0,727.0
665,851f1d4bfffffff_2017-03-16 17:00:00,851f1d4bfffffff,2017-03-16 17:00:00,0.0,326.0,19.0,306.0,651.0
666,851f1d4bfffffff_2017-03-16 18:00:00,851f1d4bfffffff,2017-03-16 18:00:00,0.0,251.0,19.0,241.0,511.0
667,851f1d4bfffffff_2017-03-16 19:00:00,851f1d4bfffffff,2017-03-16 19:00:00,0.0,286.0,17.0,227.0,530.0
668,851f1d4bfffffff_2017-03-16 20:00:00,851f1d4bfffffff,2017-03-16 20:00:00,0.0,323.0,19.0,264.0,606.0
669,851f1d4bfffffff_2017-03-16 21:00:00,851f1d4bfffffff,2017-03-16 21:00:00,0.0,335.0,17.0,275.0,627.0
670,851f1d4bfffffff_2017-03-16 22:00:00,851f1d4bfffffff,2017-03-16 22:00:00,0.0,332.0,19.0,274.0,625.0
671,851f1d4bfffffff_2017-03-16 23:00:00,851f1d4bfffffff,2017-03-16 23:00:00,0.0,370.0,22.0,289.0,681.0
672,851f1d4bfffffff_2017-03-17 00:00:00,851f1d4bfffffff,2017-03-17 00:00:00,0.0,391.0,25.0,292.0,708.0
673,851f1d4bfffffff_2017-03-17 01:00:00,851f1d4bfffffff,2017-03-17 01:00:00,0.0,409.0,23.0,289.0,721.0
674,851f1d4bfffffff_2017-03-17 02:00:00,851f1d4bfffffff,2017-03-17 02:00:00,0.0,421.0,28.0,294.0,743.0
675,851f1d4bfffffff_2017-03-17 03:00:00,851f1d4bfffffff,2017-03-17 03:00:00,0.0,429.0,30.0,293.0,752.0
676,851f1d4bfffffff_2017-03-17 04:00:00,851f1d4bfffffff,2017-03-17 04:00:00,0.0,428.0,28.0,300.0,756.0
677,851f1d4bfffffff_2017-03-17 05:00:00,851f1d4bfffffff,2017-03-17 05:00:00,0.0,429.0,32.0,303.0,764.0
678,851f1d4bfffffff_2017-03-17 06:00:00,851f1d4bfffffff,2017-03-17 06:00:00,0.0,411.0,33.0,295.0,739.0
679,851f1d4bfffffff_2017-03-17 07:00:00,851f1d4bfffffff,2017-03-17 07:00:00,0.0,377.0,33.0,255.0,665.0
680,851f1d4bfffffff_2017-03-17 08:00:00,851f1d4bfffffff,2017-03-17 08:00:00,0.0,381.0,35.0,291.0,707.0
681,851f1d4bfffffff_2017-03-17 09:00:00,851f1d4bfffffff,2017-03-17 09:00:00,0.0,420.0,38.0,345.0,803.0
682,851f1d4bfffffff_2017-03-17 10:00:00,851f1d4bfffffff,2017-03-17 10:00:00,0.0,437.0,42.0,375.0,854.0
683,851f1d4bfffffff_2017-03-17 11:00:00,851f1d4bfffffff,2017-03-17 11:00:00,0.0,440.0,38.0,391.0,869.0
684,851f1d4bfffffff_2017-03-17 12:00:00,851f1d4bfffffff,2017-03-17 12:00:00,0.0,443.0,35.0,376.0,854.0
685,851f1d4bfffffff_2017-03-17 13:00:00,851f1d4bfffffff,2017-03-17 13:00:00,0.0,415.0,43.0,376.0,834.0
686,851f1d4bfffffff_2017-03-17 14:00:00,851f1d4bfffffff,2017-03-17 14:00:00,0.0,394.0,34.0,386.0,814.0
687,851f1d4bfffffff_2017-03-17 15:00:00,851f1d4bfffffff,2017-03-17 15:00:00,0.0,366.0,33.0,353.0,752.0
688,851f1d4bfffffff_2017-03-17 16:00:00,851f1d4bfffffff,2017-03-17 16:00:00,0.0,333.0,28.0,330.0,691.0
689,851f1d4bfffffff_2017-03-17 17:00:00,851f1d4bfffffff,2017-03-17 17:00:00,0.0,265.0,16.0,276.0,557.0
690,851f1d4bfffffff_2017-03-17 18:00:00,851f1d4bfffffff,2017-03-17 18:00:00,0.0,227.0,13.0,243.0,483.0
691,851f1d4bfffffff_2017-03-17 19:00:00,851f1d4bfffffff,2017-03-17 19:00:00,0.0,248.0,15.0,270.0,533.0
692,851f1d4bfffffff_2017-03-17 20:00:00,851f1d4bfffffff,2017-03-17 20:00:00,0.0,312.0,17.0,283.0,612.0
693,851f1d4bfffffff_2017-03-17 21:00:00,851f1d4bfffffff,2017-03-17 21:00:00,0.0,301.0,23.0,302.0,626.0
694,851f1d4bfffffff_2017-03-17 22:00:00,851f1d4bfffffff,2017-03-17 22:00:00,0.0,310.0,18.0,269.0,597.0
695,851f1d4bfffffff_2017-03-17 23:00:00,851f1d4bfffffff,2017-03-17 23:00:00,0.0,310.0,16.0,284.0,610.0
696,851f1d4bfffffff_2017-03-18 00:00:00,851f1d4bfffffff,2017-03-18 00:00:00,0.0,335.0,18.0,294.0,647.0
697,851f1d4bfffffff_2017-03-18 01:00:00,851f1d4bfffffff,2017-03-18 01:00:00,0.0,356.0,22.0,314.0,692.0
698,851f1d4bfffffff_2017-03-18 02:00:00,851f1d4bfffffff,2017-03-18 02:00:00,0.0,365.0,29.0,333.0,727.0
699,851f1d4bfffffff_2017-03-18 03:00:00,851f1d4bfffffff,2017-03-18 03:00:00,0.0,373.0,30.0,338.0,741.0
700,851f1d4bfffffff_2017-03-18 04:00:00,851f1d4bfffffff,2017-03-18 04:00:00,0.0,386.0,28.0,341.0,755.0
701,851f1d4bfffffff_2017-03-18 05:00:00,851f1d4bfffffff,2017-03-18 05:00:00,0.0,376.0,28.0,357.0,761.0
702,851f1d4bfffffff_2017-03-18 06:00:00,851f1d4bfffffff,2017-03-18 06:00:00,0.0,391.0,32.0,360.0,783.0
703,851f1d4bfffffff_2017-03-18 07:00:00,851f1d4bfffffff,2017-03-18 07:00:00,0.0,372.0,30.0,342.0,744.0
704,851f1d4bfffffff_2017-03-18 08:00:00,851f1d4bfffffff,2017-03-18 08:00:00,0.0,366.0,34.0,332.0,732.0
705,851f1d4bfffffff_2017-03-18 09:00:00,851f1d4bfffffff,2017-03-18 09:00:00,0.0,369.0,32.0,343.0,744.0
706,851f1d4bfffffff_2017-03-18 10:00:00,851f1d4bfffffff,2017-03-18 10:00:00,0.0,367.0,33.0,334.0,734.0
707,851f1d4bfffffff_2017-03-18 11:00:00,851f1d4bfffffff,2017-03-18 11:00:00,0.0,355.0,30.0,315.0,700.0
708,851f1d4bfffffff_2017-03-18 12:00:00,851f1d4bfffffff,2017-03-18 12:00:00,0.0,347.0,30.0,321.0,698.0
709,851f1d4bfffffff_2017-03-18 13:00:00,851f1d4bfffffff,2017-03-18 13:00:00,0.0,326.0,27.0,303.0,656.0
710,851f1d4bfffffff_2017-03-18 14:00:00,851f1d4bfffffff,2017-03-18 14:00:00,0.0,327.0,27.0,316.0,670.0
711,851f1d4bfffffff_2017-03-18 15:00:00,851f1d4bfffffff,2017-03-18 15:00:00,0.0,329.0,22.0,296.0,647.0
712,851f1d4bfffffff_2017-03-18 16:00:00,851f1d4bfffffff,2017-03-18 16:00:00,0.0,323.0,26.0,300.0,649.0
713,851f1d4bfffffff_2017-03-18 17:00:00,851f1d4bfffffff,2017-03-18 17:00:00,0.0,289.0,23.0,261.0,573.0
714,851f1d4bfffffff_2017-03-18 18:00:00,851f1d4bfffffff,2017-03-18 18:00:00,0.0,242.0,18.0,236.0,496.0
715,851f1d4bfffffff_2017-03-18 19:00:00,851f1d4bfffffff,2017-03-18 19:00:00,0.0,234.0,19.0,286.0,539.0
716,851f1d4bfffffff_2017-03-18 20:00:00,851f1d4bfffffff,2017-03-18 20:00:00,0.0,251.0,27.0,299.0,577.0
717,851f1d4bfffffff_2017-03-18 21:00:00,851f1d4bfffffff,2017-03-18 21:00:00,0.0,255.0,32.0,331.0,618.0
718,851f1d4bfffffff_2017-03-18 22:00:00,851f1d4bfffffff,2017-03-18 22:00:00,0.0,271.0,21.0,342.0,634.0
719,851f1d4bfffffff_2017-03-18 23:00:00,851f1d4bfffffff,2017-03-18 23:00:00,0.0,281.0,20.0,342.0,643.0
720,851f1d4bfffffff_2017-03-19 00:00:00,851f1d4bfffffff,2017-03-19 00:00:00,0.0,317.0,14.0,340.0,671.0
721,851f1d4bfffffff_2017-03-19 01:00:00,851f1d4bfffffff,2017-03-19 01:00:00,0.0,328.0,20.0,354.0,702.0
722,851f1d4bfffffff_2017-03-19 02:00:00,851f1d4bfffffff,2017-03-19 02:00:00,0.0,360.0,22.0,377.0,759.0
723,851f1d4bfffffff_2017-03-19 03:00:00,851f1d4bfffffff,2017-03-19 03:00:00,0.0,381.0,28.0,386.0,795.0
724,851f1d4bfffffff_2017-03-19 04:00:00,851f1d4bfffffff,2017-03-19 04:00:00,0.0,376.0,28.0,382.0,786.0
725,851f1d4bfffffff_2017-03-19 05:00:00,851f1d4bfffffff,2017-03-19 05:00:00,0.0,383.0,33.0,390.0,806.0
726,851f1d4bfffffff_2017-03-19 06:00:00,851f1d4bfffffff,2017-03-19 06:00:00,0.0,393.0,37.0,391.0,821.0
727,851f1d4bfffffff_2017-03-19 07:00:00,851f1d4bfffffff,2017-03-19 07:00:00,0.0,398.0,36.0,400.0,834.0
728,851f1d4bfffffff_2017-03-19 08:00:00,851f1d4bfffffff,2017-03-19 08:00:00,0.0,388.0,35.0,367.0,790.0
729,851f1d4bfffffff_2017-03-19 09:00:00,851f1d4bfffffff,2017-03-19 09:00:00,0.0,398.0,38.0,343.0,779.0
730,851f1d4bfffffff_2017-03-19 10:00:00,851f1d4bfffffff,2017-03-19 10:00:00,0.0,376.0,29.0,322.0,727.0
731,851f1d4bfffffff_2017-03-19 11:00:00,851f1d4bfffffff,2017-03-19 11:00:00,0.0,367.0,34.0,317.0,718.0
732,851f1d4bfffffff_2017-03-19 12:00:00,851f1d4bfffffff,2017-03-19 12:00:00,0.0,331.0,33.0,274.0,638.0
733,851f1d4bfffffff_2017-03-19 13:00:00,851f1d4bfffffff,2017-03-19 13:00:00,0.0,314.0,26.0,261.0,601.0
734,851f1d4bfffffff_2017-03-19 14:00:00,851f1d4bfffffff,2017-03-19 14:00:00,0.0,325.0,22.0,261.0,608.0
735,851f1d4bfffffff_2017-03-19 15:00:00,851f1d4bfffffff,2017-03-19 15:00:00,0.0,338.0,23.0,297.0,658.0
736,851f1d4bfffffff_2017-03-19 16:00:00,851f1d4bfffffff,2017-03-19 16:00:00,0.0,326.0,27.0,312.0,665.0
737,851f1d4bfffffff_2017-03-19 17:00:00,851f1d4bfffffff,2017-03-19 17:00:00,0.0,328.0,23.0,265.0,616.0
738,851f1d4bfffffff_2017-03-19 18:00:00,851f1d4bfffffff,2017-03-19 18:00:00,0.0,304.0,19.0,285.0,608.0
739,851f1d4bfffffff_2017-03-19 19:00:00,851f1d4bfffffff,2017-03-19 19:00:00,0.0,284.0,18.0,287.0,589.0
740,851f1d4bfffffff_2017-03-19 20:00:00,851f1d4bfffffff,2017-03-19 20:00:00,0.0,325.0,26.0,323.0,674.0
741,851f1d4bfffffff_2017-03-19 21:00:00,851f1d4bfffffff,2017-03-19 21:00:00,0.0,333.0,24.0,303.0,660.0
742,851f1d4bfffffff_2017-03-19 22:00:00,851f1d4bfffffff,2017-03-19 22:00:00,0.0,354.0,25.0,311.0,690.0
743,851f1d4bfffffff_2017-03-19 23:00:00,851f1d4bfffffff,2017-03-19 23:00:00,0.0,385.0,26.0,332.0,743.0
744,851f1d4bfffffff_2017-03-20 00:00:00,851f1d4bfffffff,2017-03-20 00:00:00,0.0,411.0,27.0,345.0,783.0
745,851f1d4bfffffff_2017-03-20 01:00:00,851f1d4bfffffff,2017-03-20 01:00:00,0.0,401.0,27.0,335.0,763.0
746,851f1d4bfffffff_2017-03-20 02:00:00,851f1d4bfffffff,2017-03-20 02:00:00,0.0,422.0,28.0,348.0,798.0
747,851f1d4bfffffff_2017-03-20 03:00:00,851f1d4bfffffff,2017-03-20 03:00:00,0.0,421.0,29.0,349.0,799.0
748,851f1d4bfffffff_2017-03-20 04:00:00,851f1d4bfffffff,2017-03-20 04:00:00,0.0,414.0,33.0,357.0,804.0
749,851f1d4bfffffff_2017-03-20 05:00:00,851f1d4bfffffff,2017-03-20 05:00:00,0.0,419.0,38.0,353.0,810.0
750,851f1d4bfffffff_2017-03-20 06:00:00,851f1d4bfffffff,2017-03-20 06:00:00,0.0,410.0,39.0,367.0,816.0
751,851f1d4bfffffff_2017-03-20 07:00:00,851f1d4bfffffff,2017-03-20 07:00:00,0.0,363.0,29.0,317.0,709.0
752,851f1d4bfffffff_2017-03-20 08:00:00,851f1d4bfffffff,2017-03-20 08:00:00,0.0,376.0,27.0,341.0,744.0
753,851f1d4bfffffff_2017-03-20 09:00:00,851f1d4bfffffff,2017-03-20 09:00:00,0.0,451.0,32.0,387.0,870.0
754,851f1d4bfffffff_2017-03-20 10:00:00,851f1d4bfffffff,2017-03-20 10:00:00,0.0,483.0,33.0,436.0,952.0
755,851f1d4bfffffff_2017-03-20 11:00:00,851f1d4bfffffff,2017-03-20 11:00:00,0.0,461.0,32.0,441.0,934.0
756,851f1d4bfffffff_2017-03-20 12:00:00,851f1d4bfffffff,2017-03-20 12:00:00,0.0,480.0,34.0,449.0,963.0
757,851f1d4bfffffff_2017-03-20 13:00:00,851f1d4bfffffff,2017-03-20 13:00:00,0.0,488.0,41.0,461.0,990.0
758,851f1d4bfffffff_2017-03-20 14:00:00,851f1d4bfffffff,2017-03-20 14:00:00,0.0,455.0,38.0,444.0,937.0
759,851f1d4bfffffff_2017-03-20 15:00:00,851f1d4bfffffff,2017-03-20 15:00:00,0.0,426.0,34.0,418.0,878.0
760,851f1d4bfffffff_2017-03-20 16:00:00,851f1d4bfffffff,2017-03-20 16:00:00,0.0,394.0,29.0,379.0,802.0
761,851f1d4bfffffff_2017-03-20 17:00:00,851f1d4bfffffff,2017-03-20 17:00:00,0.0,311.0,26.0,328.0,665.0
762,851f1d4bfffffff_2017-03-20 18:00:00,851f1d4bfffffff,2017-03-20 18:00:00,0.0,277.0,23.0,282.0,582.0
763,851f1d4bfffffff_2017-03-20 19:00:00,851f1d4bfffffff,2017-03-20 19:00:00,0.0,283.0,25.0,323.0,631.0
764,851f1d4bfffffff_2017-03-20 20:00:00,851f1d4bfffffff,2017-03-20 20:00:00,0.0,303.0,35.0,342.0,680.0
765,851f1d4bfffffff_2017-03-20 21:00:00,851f1d4bfffffff,2017-03-20 21:00:00,0.0,329.0,35.0,335.0,699.0
766,851f1d4bfffffff_2017-03-20 22:00:00,851f1d4bfffffff,2017-03-20 22:00:00,0.0,340.0,40.0,332.0,712.0
767,851f1d4bfffffff_2017-03-20 23:00:00,851f1d4bfffffff,2017-03-20 23:00:00,0.0,395.0,38.0,344.0,777.0
768,851f1d4ffffffff_2017-03-13 00:00:00,851f1d4ffffffff,2017-03-13 00:00:00,0.0,243.0,31.0,425.0,699.0
769,851f1d4ffffffff_2017-03-13 01:00:00,851f1d4ffffffff,2017-03-13 01:00:00,0.0,258.0,35.0,420.0,713.0
770,851f1d4ffffffff_2017-03-13 02:00:00,851f1d4ffffffff,2017-03-13 02:00:00,0.0,260.0,38.0,428.0,726.0
